Statement,Label
Wisconsin is dead last in income growth among midwestern states during Gov. Scott Walkers term.,True
I have had the challenge during this administration to suspend no less than 37 public officials in about 36 months.,True
Ninety percent of Texans say they do not want the nursing homes to close. It polls higher than anything else.,True
"For the first time ever, we completely funded the critical needs waiting list so persons with unique abilities can get the help they need.",True
"Paul Ryan got his start in politics, as a young staffer just out of college, working for then-Congressman John Kasichs Budget Committee.",True
President Obama in November of last year wiped away (a program) that allows for shared fingerprinting for those who are behind bars so you know who is here legally and illegally.,True
"McCain sought the political support of minister John Hagee, ""who believes Hurricane Katrina was God's punishment for gay rights and called the Catholic Church 'the Antichrist' and a 'false cult.'",True
Says 51 percent of federal tax filers paid zero federal income tax.,True
"Because of the 2011 debt ceiling fight, the stock market lost 2,000 points.",True
I would be the first Republican senator elected in New Jersey in 41 years.,True
Wisconsins attorney general and state treasurer ordered the daughter of Earth Day founder Gaylord Nelson not to discuss climate change on state time.,True
"14,000 Americans . . . lose their health insurance every single day.",True
"Nearly 2,000 high schools - roughly 12 percent of all secondary schools in the United States - produce about half of the nations dropouts.",True
The U.S. spends more money on its military than the 16 biggest military budgets in the world combined.,True
The Affordable Care Act is bringing the cost of health care in our country down.,True
Tens of thousands of Atlanta households pay more than 30 percent of their income towards rent.,True
"Rick Perry had planned to retire from the legislature until his best friend, David Weeks, and I talked him into switching parties and running for the GOP nomination for agriculture commissioner.",True
"As the usage [of synthetic marijuana] has dramatically increased, instances of violence, bodily harm and even death have risen with it.",True
"Out of 150,000 tenured teachers in the last 10 years, only 17 have been dismissed for incompetence.",True
"In 1929, the Secretary of State shut down a program that was collecting information to protect America because it was unseemly, but that move led to millions and millions of deaths in World War II.",True
The Chris Hani Baragwanath in South Africa is the worlds third-biggest hospital.,True
Annual precipitation has increased in Rhode Island by over 12 inches in the last century.,True
"Says Connie Mack initially said he would have voted yes for the Paul Ryan budget plan, and then, you said it was stupid and you would vote no. And then your folks corrected you, and you changed your position again, yes.",True
The state budget proposal has been submitted on time and [its] the earliest that a governor has done so in over two decades.,True
Ohio is not meeting its obligation to update voter registrations when voters change their address with the BMV.,True
Vietnamese is the third most commonly spoken language in Texas.,True
Our economy still has three people looking for every job (opening).,True
Says she got unions to agree to about $10 million in reduction of salaries and health benefits while serving as Dane County executive in Wisconsin.,True
Democrats have lost more than 900 state legislators since Barack Obama has been president.,True
"Carly Fiorina, shes against banning assault weapons.",True
"Says her campaign platform includes the biggest investment in new, good-paying jobs since World War II.",True
