"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Bill Clinton had 93 out of 94 U.S. Attorneys fired in one day. CNN didn't say a word. New York Times tried to prove that Trump s firings were somehow more mean-spirited.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""J. Christian Adams: Dead people are voting and it s something this administration does not want to do anything about. Far left groups continually sue to keep them there. The Obama administration has no desire to clean up these voter rolls.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""In one of the documents, an unnamed State Department official tells the FBI that early in Clinton s tenure as Secretary of State, she and her staff were observed removing lamps and furniture. The staffer did not know  whether these items were ever returned to the government upon Clinton s departure from the State Department.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Melanie Trump talks about her husband s accusers with Fox and Friends host Ainsley Earhardt. She suggests the correct way for them to handle their accusations.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Chris Cuomo tells viewers it s ILLEGAL to read the Wikileaks emails, but if you watch them, they will tell you what they say.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""More than 20 cars parked between the Bangor Raceway and Buck Street were hit with lines of white paint. A painter and Trump supporter from Eastbrook whose van was painted blamed the vandalism on Trump opponents.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Fox News contributor Judge Napolitano explains why the NSA, and not the Russian government, is to blame for hacking the DNC email servers. Members Of The Intelligence Committee Simply Don't Want Hillary As Next President of the United States. Obama blames Russia for hacking Hillary s emails and vows to pay back Putin with a massive cyber attack.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Danney Williams has been begging for Bill Clinton to acknowledge him for decades. His mother was a prostitute during the time that Bill Clinton was Governor of the state of Arkansas. Williams says he was told he was conceived after Bill Clinton and his mother were  together 13 times.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Terrance Williams has a thing (or two) to say about the women who have been speaking out for years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Summer Zervos, a contestant on The Apprentice, read a statement accusing Trump of inappropriate sexual behavior. Tonight, Trump responds by telling voters Zernos emailed him only 6 months ago asking for help. Trump also makes a promise to his supporters that he will now stay on track.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Notify the CDC. It's spreading. #BenCarson #MorningJoe #TrumpFlu.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Secret police ? Sounds like a strong arm tactic you d find a political leader using in a communist country. Hmmm.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""A new theory has emerged that Hillary Clinton and her lackeys are linked to Justice Scalia s death. The theory comes from a WikiLeaks email from Hillary s Chairman John Podesta to DC lobbyist Steve Elmendorf. The email was written just four days before Scalia was found dead on February 13, 2016.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Dr. Gina Loudon went on CNN today to discuss the fallacious groping accusations against Donald Trump. Per Wikileaks we know that CNN is working with the Clinton Campaign to destroy Trump. Numerous leaked emails by Wikileaks prove that they have combined efforts to bring down the Republican candidate.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Protester with Rape sign is tackled at #Clinton rally in Las Vegas.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Anonymous claims to have a sex tape showing Bill Clinton raping a 13 year old girl. The alleged rape was filmed on billionaire buddy and convicted pedophile, Jeffrey Epstein s Pedophile Island.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""In another Wikileaks email dump, the Hillary camp is caught bashing the Catholic Church yet again. In the email, Catholic John Podesta, Hillary s Catholic Campaign Manager talks about how he has been  planting the seeds of progressivism in the Catholic church.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""We all need to get involved with the GOP and become poll challengers on election day in precincts, and to help to count absentee ballots. We cannot trust that if we leave this election up to the people who have traditionally been allowed to count our votes or supervise our elections, that we will have a fair result on November 8th.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Here s the Wikileaks link to this story. Hillary probably didn't know anything about this one either.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Hillary Rotten Clinton is truly running the worst and most crooked Democrat campaign ever. The media has been hiding Hillary s tiny crowds for over a year and suddenly, when she goes to a college town they report  crowds of 10,000+.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": "" Dunham interviewed Clinton in 2015 and the topic of Kravitz s  wardrobe malfunction came up. Did you see the footage when his pants split?  Dunham asked Clinton.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The View's Joy Behar calls Bill Clinton's rape victims \""tramps,\"" liberal audience laughs. Wow way to appeal to an almost exclusively female audience!""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Hillary got her butt kicked last night. Trump pulled out every stop and hammered her on almost every one of her lies. She was obviously shaken by a number of things, not to mention having to watch her husband s rape accusers sitting in the front row.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Paula Jones, Juanita Broaddrick and Kathleen Willey are role models for women everywhere who are afraid to demand justice for their rapists.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Hillary tried to use the death of Muslim-American Captain Khan to somehow show that Trump is a xenophobe. Trump told Hillary if he were President, Khan would still be alive. Here s who Democrat spokesperson for Hillary responded: \""Go fuck yourself\""""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Will America get over the reality TV sort of political season we re having? I m hoping Americans finally realize we have way too much to lose in this election than to be swayed by something someone said 10 years ago.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Longtime friend and Clinton advisor Diane Blair released Hillary s uncensored remarks about the 22 year old intern Monica Lewinsky her husband pursued and had sex with in the Oval Office.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Alex Jones is offering a $1,000 reward for anyone who can get on TV with his Bill Clinton  RAPE  t-shirt clearly displayed for viewers to see. He plans to spend up to $100,000 to get this important message out to America. The mainstream media has declared war on Donald Trump, while providing cover fro Hillary and her multiple crimes and offenses.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""This could be one of the most damning emails yet, as it reveals the true character of a woman who will say whatever is necessary to get elected. Is it any wonder before these leaks even came out, that over 70% of Americans said they don t trust her?""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""While Hillary was Secretary of State an unimaginable earthquake hit Haiti in January 2010. Hillary promised Haitians on behalf of the United States that we would offer disaster relief and humanitarian assistance. Meanwhile, as billions of dollars flowed into the coffers of the Clinton Foundation, former President Bill Clinton was appointed Special Envoy to Haiti.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""A video posted on The Donald Reddit shows Bill Clinton putting his hand in between the legs of a flight attendant or campaign assistant. The woman then removes Bill s hand.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Wikileaks founder Julian Assange: People have a right to understand who it is they re electing. Assange: The information comprised of a variety of different types of documents.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Two of Hillary s campaign events in Akron, OH were cancelled today due to lack of volunteers. The enthusiasm for Hillary is well underwhelming.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Wikileaks posted a document this morning that reportedly shows Hillary wanted to drone bomb Julian Assange. Assange was going to make the announcement on Tuesday. Obviously, Julian Assange is concerned about his safety.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""A Florida doctor is under fire for a commercial warning men who are considering voting for Hillary Clinton that they might have low testosterone levels.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The Clinton crime families scheme to steal from the poorest of the poor in Haiti. The media salivates over the illegal release of Trump s tax documents.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Harlan Hill, a Democratic Strategist, says Hillary Clinton is the most unpopular, deplorable woman in America. He also says that if he's right, Hillary will lose the election.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""A group of Hispanics drove around their city to steal Trump signs. One young woman resisted their thievery so they beat her in her front yard.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Protestor on Fox & Friends shouts \""Bill Clinton is a rapist!\"" #BasementDwellers.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Hillary should have done her homework before she chose this former Miss Universe to disparage Trump s character.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Hillary fights back a cough at a tiny rally in Ft. Pierce, Florida. Can someone get this liar a walker?""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Donald Trump s outstanding female campaign manger handles this pack of hyenas like a pro. Joy Behar and Whoopie Goldberg are both on the verge of needing emergency medical care. It s amazing these leftist hacks haven t been cancelled yet.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""A homeowner was sick and tired of having his Trump sign stolen, so he provided a little booby-trap for the next sneaky liberal. Enjoy:""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""President Obama was asked by a Gold Star mother why he doesn't use the term Islamic terrorist. Obama went through the whole litany of horrific acts ISIS commits (all of which are condoned by the Quran) and insists that the ISLAMIC State of Iraq and Syria has NOTHING to do with Islam.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""WARNING: This video is GRAPHIC! Watch the full video below.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Frank Luntz was tracking real-time views of independent voters  reactions to Hillary and Trump during the debate on Monday night. Watch what happens to Hillary s green line when she speaks vs. Trump s red line when he speaks.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Lying is perfectly acceptable if you re attempting to reach a lifelong goal of breaking a glass ceiling. Only one of these liars was a Trump supporter.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Secret Service used pointer flash lights pointing at the ground in front of Clinton s feet in order to guide Hillary through the tunnel to/into her vehicle. Hillary entered the opposite (hidden side) of vehicle so the camera cannot see her entry.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The Democrats are in full panic-mode over Crooked Hillary as she continues to plummet in the polls. Liberal CA Congresswoman, Maxine Waters is hilarious in this interview with and MSNBC host Tamron Hall, as she attempts to blame Hillary s media cheerleaders.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Soros: The popular vote will be a landslide  [for Trump]. But I don't think Trump has any chance of being elected.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""A couple of liberal brainiacs decided to steal a Trump sign. The only problem is that they did it in a company truck! Duh!""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#BlackLivesMatter protesters, loot stores, stop traffic for thousands of commuters, throw molotov cocktails, rocks and bricks at innocent police officers. But if they get arrested they re asking WHITE people to bail them out? You can't make this up.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""WARNING***GRAPHIC Images***#CharlotteProtest Beating man begging for mercy in parking garage. @AC360 @seanhannity @BretBaier Credit:Lenard Bennett (facebook) @ncnaacp pic.twitter.com/YWHEU2UV1n  Queenie   (@LibertarianQn) September 22, 2016""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Tomi Ford: The notion that  political incorrectness is somehow responsible for terror attacks is absolute BS. Ford: How dare you blame this crap on Donald Trump! Excuse me? Was he Secretary of State? Did 4 Americans die on his watch in Benghazi?""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Protest in Charlotte gets out of hand, CNN's Boris Sanchez reports.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Dividing America will be Obama s legacy. Hillary continues to prove that she is committed to keeping his legacy of hate and division alive. What Hillary doesn't get is that the majority of Americans are not buying into Obama s divisive legacy.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Unidentified man helping to organize protests in suburbs tells Mark Barber of WSOC:  We need to go where the immediate threat is at. \""I just want us to go to the area where the gentleman lives,\"" he says.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""A sociopath is typically defined as someone who lies incessantly to get their way and does so with little concern for others. Hillary is without a doubt, the worst and most despicable liar to ever run for the office of President Of The United States.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Saturday s bomb blast in New York City injured 29 people, and 9 more people were stabbed by the Muslim attacker in St. Cloud, MN. Not to worry though,  Aleppo Gary is on top of it and he s  just glad no one got hurt.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Steven Crowder knocks it out of the park with his brilliant imitation of Bob Ross painting Hillary.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Mooch thought having #CrookedHillary back in the White House wasn't in the best interest of our nation. Maybe someone should remind her as she hits the campaign trail to drum up support from Black female voters. We sure aren't going to miss 5-Star Mooch, her mooching mother or her embarrassing spouse.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Jill Stein is no stranger to breaking the law. A North Dakota Judge is charging her with criminal trespass and mischief during protest against a pipeline project.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""    \""I'm sorry I didn't get a chance to meet you. I'm so sorry I missed your birthday. I love you so much. Thank you for all the love and support I've received over the years.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The Republican nominee commented on how the automobile manufacturing industry has moved to Mexico. Trump also said that the water in Flint is tainted, much like that in Mexico.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Did Hillary forget about her deplorable supporters who beat innocent Trump supporters bloody at one rally after another only a few months ago? But WE are the #BasketOfDeplorables? Share this. Because we aren't!""}, {""role"": ""assistant"", ""content"": ""False""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Will Barack Obama hold Hillary to the same standard as he held Mitt Romney? You don't need to answer that question.""}, {""role"": ""assistant"", ""content"": ""False""}]}"
